set_id,scenario_id,topology_id,method,realization_id,alert_count,timely_count,timely_ratio,source_count,connected_count,conn_ratio,shortfall,planning_runtime_s,evaluation_runtime_s,evaluate_calls
v0,Agis-r1,Agis,B1,9,40,15,0.375,15,15,1.0,22.727113381263187,0.1008603039999798,0.030276921000010285,1
v0,Agis-r1,Agis,B1,10,40,16,0.4,15,15,1.0,22.565416400801833,0.1008603039999798,0.030276921000010285,1
v0,Agis-r1,Agis,B1,11,40,14,0.35,15,15,1.0,22.978953218055366,0.1008603039999798,0.030276921000010285,1
v0,Agis-r1,Agis,B1,12,40,16,0.4,15,15,1.0,21.429946131236857,0.1008603039999798,0.030276921000010285,1
v0,Agis-r1,Agis,B1,13,40,16,0.4,15,15,1.0,21.439296543313418,0.1008603039999798,0.030276921000010285,1
v0,Agis-r1,Agis,B1,14,40,13,0.325,15,15,1.0,25.235909185430685,0.1008603039999798,0.030276921000010285,1
v0,Agis-r1,Agis,B1,15,40,16,0.4,15,15,1.0,22.275202985366825,0.1008603039999798,0.030276921000010285,1
v0,Agis-r1,Agis,B1,16,40,14,0.35,15,15,1.0,22.72754449573871,0.1008603039999798,0.030276921000010285,1
v0,Agis-r1,Agis,B1,17,40,13,0.325,15,15,1.0,23.74845395164242,0.1008603039999798,0.030276921000010285,1
v0,Agis-r1,Agis,B1,18,40,16,0.4,15,15,1.0,22.457082085920128,0.1008603039999798,0.030276921000010285,1
v0,Agis-r1,Agis,B1,19,40,18,0.45,15,15,1.0,20.60119948022228,0.1008603039999798,0.030276921000010285,1
v0,Agis-r1,Agis,B1,20,40,16,0.4,15,15,1.0,22.30111472322498,0.1008603039999798,0.030276921000010285,1
v0,Agis-r1,Agis,B1,21,40,19,0.475,15,15,1.0,19.28095787374829,0.1008603039999798,0.030276921000010285,1
v0,Agis-r1,Agis,B1,22,40,16,0.4,15,15,1.0,22.097574037818184,0.1008603039999798,0.030276921000010285,1
v0,Agis-r1,Agis,B1,23,40,12,0.3,15,15,1.0,24.65419671661401,0.1008603039999798,0.030276921000010285,1
v0,Agis-r1,Agis,B1,24,40,15,0.375,15,15,1.0,22.53162651886198,0.1008603039999798,0.030276921000010285,1
v0,Agis-r1,Agis,B1,25,40,18,0.45,15,15,1.0,20.854811742872283,0.1008603039999798,0.030276921000010285,1
v0,Agis-r1,Agis,B1,26,40,15,0.375,15,15,1.0,21.616276799221968,0.1008603039999798,0.030276921000010285,1
v0,Agis-r1,Agis,B1,27,40,13,0.325,15,15,1.0,22.917250451477205,0.1008603039999798,0.030276921000010285,1
v0,Agis-r1,Agis,B1,28,40,15,0.375,15,15,1.0,22.327802938909368,0.1008603039999798,0.030276921000010285,1
v0,Agis-r1,Agis,B1,29,40,17,0.425,15,15,1.0,21.532358619535362,0.1008603039999798,0.030276921000010285,1
v0,Agis-r1,Agis,TRAN,0,40,17,0.425,15,15,1.0,19.395544678054705,323.2286895870002,0.08750942509999125,1
v0,Agis-r1,Agis,TRAN,1,40,21,0.525,15,15,1.0,16.934343797690687,323.2286895870002,0.08750942509999125,1
v0,Agis-r1,Agis,TRAN,2,40,19,0.475,15,15,1.0,18.700836268619422,323.2286895870002,0.08750942509999125,1
v0,Agis-r1,Agis,TRAN,3,40,16,0.4,15,15,1.0,21.352792660078784,323.2286895870002,0.08750942509999125,1
v0,Agis-r1,Agis,TRAN,4,40,18,0.45,15,15,1.0,20.175120258953704,323.2286895870002,0.08750942509999125,1
v0,Agis-r1,Agis,TRAN,5,40,18,0.45,15,15,1.0,18.78880645544252,323.2286895870002,0.08750942509999125,1
v0,Agis-r1,Agis,TRAN,6,40,19,0.475,15,15,1.0,18.11198609929777,323.2286895870002,0.08750942509999125,1
v0,Agis-r1,Agis,TRAN,7,40,17,0.425,15,15,1.0,17.639611658490484,323.2286895870002,0.08750942509999125,1
v0,Agis-r1,Agis,TRAN,8,40,18,0.45,15,15,1.0,18.896799501819537,323.2286895870002,0.08750942509999125,1
v0,Agis-r1,Agis,TRAN,9,40,18,0.45,15,15,1.0,19.92379277996363,323.2286895870002,0.08750942509999125,1
v0,Agis-r1,Agis,TRAN,10,40,17,0.425,15,15,1.0,20.393020960880033,323.2286895870002,0.08750942509999125,1
v0,Agis-r1,Agis,TRAN,11,40,20,0.5,15,15,1.0,16.96747538261409,323.2286895870002,0.08750942509999125,1
v0,Agis-r1,Agis,TRAN,12,40,18,0.45,15,15,1.0,20.189250450748382,323.2286895870002,0.08750942509999125,1
v0,Agis-r1,Agis,TRAN,13,40,21,0.525,15,15,1.0,17.433550965627514,323.2286895870002,0.08750942509999125,1
v0,Agis-r1,Agis,TRAN,14,40,19,0.475,15,15,1.0,18.970916610127045,323.2286895870002,0.08750942509999125,1
v0,Agis-r1,Agis,TRAN,15,40,18,0.45,15,15,1.0,19.706190083723257,323.2286895870002,0.08750942509999125,1
v0,Agis-r1,Agis,TRAN,16,40,20,0.5,15,15,1.0,18.293775925928717,323.2286895870002,0.08750942509999125,1
v0,Agis-r1,Agis,TRAN,17,40,20,0.5,15,15,1.0,17.925438976838464,323.2286895870002,0.08750942509999125,1
v0,Agis-r1,Agis,TRAN,18,40,18,0.45,15,15,1.0,19.59037446622536,323.2286895870002,0.08750942509999125,1
v0,Agis-r1,Agis,TRAN,19,40,18,0.45,15,15,1.0,19.32510534513674,323.2286895870002,0.08750942509999125,1
v0,Agis-r1,Agis,TRAN,20,40,18,0.45,15,15,1.0,20.370393309785257,323.2286895870002,0.08750942509999125,1
v0,Agis-r1,Agis,TRAN,21,40,18,0.45,15,15,1.0,18.442002901778118,323.2286895870002,0.08750942509999125,1
v0,Agis-r1,Agis,TRAN,22,40,21,0.525,15,15,1.0,16.013273762361734,323.2286895870002,0.08750942509999125,1
v0,Agis-r1,Agis,TRAN,23,40,17,0.425,15,15,1.0,21.397944911814378,323.2286895870002,0.08750942509999125,1
v0,Agis-r1,Agis,TRAN,24,40,20,0.5,15,15,1.0,17.911188713585414,323.2286895870002,0.08750942509999125,1
v0,Agis-r1,Agis,TRAN,25,40,20,0.5,15,15,1.0,18.33317709351154,323.2286895870002,0.08750942509999125,1
v0,Agis-r1,Agis,TRAN,26,40,20,0.5,15,15,1.0,17.75158674590625,323.2286895870002,0.08750942509999125,1
v0,Agis-r1,Agis,TRAN,27,40,19,0.475,15,15,1.0,18.5207109970252,323.2286895870002,0.08750942509999125,1
v0,Agis-r1,Agis,TRAN,28,40,17,0.425,15,15,1.0,19.151711250347418,323.2286895870002,0.08750942509999125,1
v0,Agis-r1,Agis,TRAN,29,40,20,0.5,15,15,1.0,18.583293069503412,323.2286895870002,0.08750942509999125,1
v0,Agis-r2,Agis,B1,0,40,38,0.95,15,15,1.0,1.1452558358819938,0.10085224300019036,0.033400498266685945,1
v0,Agis-r2,Agis,B1,1,40,38,0.95,15,15,1.0,1.4004889775980782,0.10085224300019036,0.033400498266685945,1
v0,Agis-r2,Agis,B1,2,40,38,0.95,15,15,1.0,1.0847428974423565,0.10085224300019036,0.033400498266685945,1
v0,Agis-r2,Agis,B1,3,40,38,0.95,15,15,1.0,1.1335538622106154,0.10085224300019036,0.033400498266685945,1
v0,Agis-r2,Agis,B1,4,40,39,0.975,15,15,1.0,1.000000000000002,0.10085224300019036,0.033400498266685945,1
v0,Agis-r2,Agis,B1,5,40,39,0.975,15,15,1.0,1.0000000000000016,0.10085224300019036,0.033400498266685945,1
v0,Agis-r2,Agis,B1,6,40,39,0.975,15,15,1.0,1.000000000000002,0.10085224300019036,0.033400498266685945,1
v0,Agis-r2,Agis,B1,7,40,39,0.975,15,15,1.0,1.0000000000000018,0.10085224300019036,0.033400498266685945,1
v0,Agis-r2,Agis,B1,8,40,39,0.975,15,15,1.0,1.0000000000000016,0.10085224300019036,0.033400498266685945,1
v0,Agis-r2,Agis,B1,9,40,39,0.975,15,15,1.0,1.000000000000002,0.10085224300019036,0.033400498266685945,1
v0,Agis-r2,Agis,B1,10,40,38,0.95,15,15,1.0,1.0703251935058251,0.10085224300019036,0.033400498266685945,1
v0,Agis-r2,Agis,B1,11,40,39,0.975,15,15,1.0,1.0000000000000018,0.10085224300019036,0.033400498266685945,1
v0,Agis-r2,Agis,B1,12,40,39,0.975,15,15,1.0,1.0000000000000022,0.10085224300019036,0.033400498266685945,1
v0,Agis-r2,Agis,B1,13,40,39,0.975,15,15,1.0,1.0000000000000018,0.10085224300019036,0.033400498266685945,1
v0,Agis-r2,Agis,B1,14,40,39,0.975,15,15,1.0,1.0000000000000018,0.10085224300019036,0.033400498266685945,1
v0,Agis-r2,Agis,B1,15,40,38,0.95,15,15,1.0,1.5487013215969625,0.10085224300019036,0.033400498266685945,1
v0,Agis-r2,Agis,B1,16,40,39,0.975,15,15,1.0,1.0000000000000018,0.10085224300019036,0.033400498266685945,1
v0,Agis-r2,Agis,B1,17,40,38,0.95,15,15,1.0,1.4419816620669388,0.10085224300019036,0.033400498266685945,1
v0,Agis-r2,Agis,B1,18,40,39,0.975,15,15,1.0,1.000000000000002,0.10085224300019036,0.033400498266685945,1
v0,Agis-r2,Agis,B1,19,40,39,0.975,15,15,1.0,1.0000000000000016,0.10085224300019036,0.033400498266685945,1
v0,Agis-r2,Agis,B1,20,40,39,0.975,15,15,1.0,1.0000000000000018,0.10085224300019036,0.033400498266685945,1
v0,Agis-r2,Agis,B1,21,40,38,0.95,15,15,1.0,1.4108898257991338,0.10085224300019036,0.033400498266685945,1
v0,Agis-r2,Agis,B1,22,40,38,0.95,15,15,1.0,1.2970722604529135,0.10085224300019036,0.033400498266685945,1
v0,Agis-r2,Agis,B1,23,40,38,0.95,15,15,1.0,1.5717947354137989,0.10085224300019036,0.033400498266685945,1
v0,Agis-r2,Agis,B1,24,40,38,0.95,15,15,1.0,1.5397852979246398,0.10085224300019036,0.033400498266685945,1
v0,Agis-r2,Agis,B1,25,40,39,0.975,15,15,1.0,1.0000000000000018,0.10085224300019036,0.033400498266685945,1
v0,Agis-r2,Agis,B1,26,40,39,0.975,15,15,1.0,1.000000000000002,0.10085224300019036,0.033400498266685945,1
v0,Agis-r2,Agis,B1,27,40,38,0.95,15,15,1.0,1.1901512101794556,0.10085224300019036,0.033400498266685945,1
v0,Agis-r2,Agis,B1,28,40,38,0.95,15,15,1.0,1.2466371849813183,0.10085224300019036,0.033400498266685945,1
v0,Agis-r2,Agis,B1,29,40,39,0.975,15,15,1.0,1.000000000000002,0.10085224300019036,0.033400498266685945,1
v0,Agis-r2,Agis,TRAN,0,40,30,0.75,15,15,1.0,9.942165801097062,93.01910001899978,0.048307119299988696,1
v0,Agis-r2,Agis,TRAN,1,40,29,0.725,15,15,1.0,9.27071834347426,93.01910001899978,0.048307119299988696,1
v0,Agis-r2,Agis,TRAN,2,40,30,0.75,15,15,1.0,9.774069033499806,93.01910001899978,0.048307119299988696,1
v0,Agis-r2,Agis,TRAN,3,40,30,0.75,15,15,1.0,9.815239773674838,93.01910001899978,0.048307119299988696,1
v0,Agis-r2,Agis,TRAN,4,40,29,0.725,15,15,1.0,10.315050220794216,93.01910001899978,0.048307119299988696,1
v0,Agis-r2,Agis,TRAN,5,40,30,0.75,15,15,1.0,9.093156899405473,93.01910001899978,0.048307119299988696,1
v0,Agis-r2,Agis,TRAN,6,40,29,0.725,15,15,1.0,10.85245389757239,93.01910001899978,0.048307119299988696,1
