set_id,scenario_id,topology_id,variant,trajectory_method,realization_id,value,ratio,status,runtime_s,variables,rows,nonzeros
v0,Agis-r0,Agis,trajectory,TRAN,7,34.37454524484447,0.8593636311211117,optimal,2.7627713559995755,32479,55987,207334
v0,Agis-r0,Agis,trajectory,TRAN,8,33.3266256413256,0.83316564103314,optimal,2.9200210079998214,32479,55987,207334
v0,Agis-r0,Agis,trajectory,TRAN,9,34.68101254988062,0.8670253137470155,optimal,3.0705193339999823,32479,55987,207334
v0,Agis-r0,Agis,trajectory,TRAN,10,34.65432396102875,0.8663580990257188,optimal,2.721100869000111,32479,55987,207334
v0,Agis-r0,Agis,trajectory,TRAN,11,33.98256193368136,0.849564048342034,optimal,2.59161920599945,32479,55987,207334
v0,Agis-r0,Agis,trajectory,TRAN,12,33.80108123199587,0.8450270307998968,optimal,2.813189907999913,32479,55987,207334
v0,Agis-r0,Agis,trajectory,TRAN,13,33.22414499569383,0.8306036248923456,optimal,2.6307917190006265,32479,55987,207334
v0,Agis-r0,Agis,trajectory,TRAN,14,34.07658908399894,0.8519147270999735,optimal,2.951079741000285,32479,55987,207334
v0,Agis-r0,Agis,trajectory,TRAN,15,34.566970466340024,0.8641742616585006,optimal,3.4610727500003122,32479,55987,207334
v0,Agis-r0,Agis,trajectory,TRAN,16,34.70910496622451,0.8677276241556127,optimal,4.611461104000227,32479,55987,207334
v0,Agis-r0,Agis,trajectory,TRAN,17,34.694508730798404,0.8673627182699601,optimal,4.511250909999944,32479,55987,207334
v0,Agis-r0,Agis,trajectory,TRAN,18,34.85386542794108,0.871346635698527,optimal,7.309642610000083,32479,55987,207334
v0,Agis-r0,Agis,trajectory,TRAN,19,34.56836181188323,0.8642090452970808,optimal,3.0814788730003784,32479,55987,207334
v0,Agis-r0,Agis,trajectory,TRAN,20,33.174011425806285,0.8293502856451571,optimal,3.1987891460003084,32479,55987,207334
v0,Agis-r0,Agis,trajectory,TRAN,21,32.516462953027954,0.8129115738256989,optimal,3.6058888779998597,32479,55987,207334
v0,Agis-r0,Agis,trajectory,TRAN,22,34.134953903931084,0.8533738475982771,optimal,3.3895328799999334,32479,55987,207334
v0,Agis-r0,Agis,trajectory,TRAN,23,34.07367570644252,0.851841892661063,optimal,3.829897478000021,32479,55987,207334
v0,Agis-r0,Agis,trajectory,TRAN,24,33.99323031975338,0.8498307579938345,optimal,4.179581180000241,32479,55987,207334
v0,Agis-r0,Agis,trajectory,TRAN,25,33.542006077719634,0.8385501519429909,optimal,2.7706709069998396,32479,55987,207334
v0,Agis-r0,Agis,trajectory,TRAN,26,32.65281491975044,0.816320372993761,optimal,3.178495350999583,32479,55987,207334
v0,Agis-r0,Agis,trajectory,TRAN,27,33.65481488545297,0.8413703721363243,optimal,3.1397727620005753,32479,55987,207334
v0,Agis-r0,Agis,trajectory,TRAN,28,34.708572823794384,0.8677143205948596,optimal,3.1856982310000603,32479,55987,207334
v0,Agis-r0,Agis,trajectory,TRAN,29,34.07888894678449,0.8519722236696122,optimal,3.0306410530001813,32479,55987,207334
v0,Agis-r1,Agis,trajectory,B1,0,25.583888653938757,0.6395972163484689,optimal,2.903863081000054,43094,68477,252195
v0,Agis-r1,Agis,trajectory,B1,1,25.405479418870097,0.6351369854717525,optimal,2.3667279119999876,43094,68477,252195
v0,Agis-r1,Agis,trajectory,B1,2,27.310752948482655,0.6827688237120664,optimal,2.4700082069994096,43094,68477,252195
v0,Agis-r1,Agis,trajectory,B1,3,25.21351631881608,0.630337907970402,optimal,2.4111295989996506,43094,68477,252195
v0,Agis-r1,Agis,trajectory,B1,4,24.912870538475143,0.6228217634618786,optimal,2.524094886999592,43094,68477,252195
v0,Agis-r1,Agis,trajectory,B1,5,25.28064369651544,0.632016092412886,optimal,2.3975444369998513,43094,68477,252195
v0,Agis-r1,Agis,trajectory,B1,6,25.915460658697942,0.6478865164674485,optimal,2.761792616999628,43094,68477,252195
v0,Agis-r1,Agis,trajectory,B1,7,24.89661730491099,0.6224154326227748,optimal,2.668307544000527,43094,68477,252195
v0,Agis-r1,Agis,trajectory,B1,8,24.701959901823432,0.6175489975455858,optimal,2.413343584999893,43094,68477,252195
v0,Agis-r1,Agis,trajectory,B1,9,25.136823518324515,0.6284205879581128,optimal,2.414872911999737,43094,68477,252195
v0,Agis-r1,Agis,trajectory,B1,10,25.43666071503741,0.6359165178759352,optimal,2.4037331660001655,43094,68477,252195
v0,Agis-r1,Agis,trajectory,B1,11,24.447292009236097,0.6111823002309025,optimal,2.5360040630002914,43094,68477,252195
v0,Agis-r1,Agis,trajectory,B1,12,26.980347390312364,0.6745086847578091,optimal,2.8410590439998487,43094,68477,252195
v0,Agis-r1,Agis,trajectory,B1,13,24.388937516786783,0.6097234379196695,optimal,2.5945050109994554,43094,68477,252195
v0,Agis-r1,Agis,trajectory,B1,14,25.92775429062808,0.648193857265702,optimal,2.4994991039993693,43094,68477,252195
v0,Agis-r1,Agis,trajectory,B1,15,27.48040954139865,0.6870102385349662,optimal,2.770720703999359,43094,68477,252195
v0,Agis-r1,Agis,trajectory,B1,16,25.83985294574981,0.6459963236437453,optimal,2.540718477000155,43094,68477,252195
v0,Agis-r1,Agis,trajectory,B1,17,24.2794755649178,0.606986889122945,optimal,2.402049492000515,43094,68477,252195
v0,Agis-r1,Agis,trajectory,B1,18,20.843592878559935,0.5210898219639983,optimal,2.4838115490001655,43094,68477,252195
v0,Agis-r1,Agis,trajectory,B1,19,26.979949462739274,0.6744987365684818,optimal,2.6635626280003635,43094,68477,252195
v0,Agis-r1,Agis,trajectory,B1,20,26.3720733709866,0.659301834274665,optimal,2.519686000000547,43094,68477,252195
v0,Agis-r1,Agis,trajectory,B1,21,27.43376103277047,0.6858440258192617,optimal,2.327905116999318,43094,68477,252195
v0,Agis-r1,Agis,trajectory,B1,22,25.248762045414395,0.6312190511353599,optimal,2.319089516000531,43094,68477,252195
v0,Agis-r1,Agis,trajectory,B1,23,23.66037016023449,0.5915092540058622,optimal,2.5361582270006693,43094,68477,252195
v0,Agis-r1,Agis,trajectory,B1,24,25.71103849707399,0.6427759624268498,optimal,2.4323958509994554,43094,68477,252195
v0,Agis-r1,Agis,trajectory,B1,25,25.54588395629909,0.6386470989074773,optimal,2.614985092000097,43094,68477,252195
v0,Agis-r1,Agis,trajectory,B1,26,27.200323335883294,0.6800080833970823,optimal,2.6076350189996447,43094,68477,252195
v0,Agis-r1,Agis,trajectory,B1,27,26.37508967103582,0.6593772417758955,optimal,2.396314751999853,43094,68477,252195
v0,Agis-r1,Agis,trajectory,B1,28,25.07917903090917,0.6269794757727293,optimal,2.9350202759997046,43094,68477,252195
v0,Agis-r1,Agis,trajectory,B1,29,24.227430735678706,0.6056857683919676,optimal,2.5971816729997954,43094,68477,252195
v0,Agis-r1,Agis,trajectory,TRAN,0,30.66218540976468,0.766554635244117,optimal,5.78759212299974,43094,68477,252195
v0,Agis-r1,Agis,trajectory,TRAN,1,33.865838088852755,0.8466459522213189,optimal,8.598995749000096,43094,68477,252195
v0,Agis-r1,Agis,trajectory,TRAN,2,31.923946164452143,0.7980986541113035,optimal,5.9734785419996115,43094,68477,252195
v0,Agis-r1,Agis,trajectory,TRAN,3,30.701754459138247,0.7675438614784562,optimal,5.020973959000003,43094,68477,252195
v0,Agis-r1,Agis,trajectory,TRAN,4,29.52829446623776,0.738207361655944,optimal,8.267972777000068,43094,68477,252195
v0,Agis-r1,Agis,trajectory,TRAN,5,31.825381486621673,0.7956345371655418,optimal,6.913500209000631,43094,68477,252195
v0,Agis-r1,Agis,trajectory,TRAN,6,31.599872995582242,0.789996824889556,optimal,4.986740065000049,43094,68477,252195
v0,Agis-r1,Agis,trajectory,TRAN,7,33.15130796163246,0.8287826990408116,optimal,5.750551365999854,43094,68477,252195
v0,Agis-r1,Agis,trajectory,TRAN,8,32.28535187999641,0.8071337969999103,optimal,3.7119143300005817,43094,68477,252195
v0,Agis-r1,Agis,trajectory,TRAN,9,31.50800311199114,0.7877000777997785,optimal,4.063663072000054,43094,68477,252195
v0,Agis-r1,Agis,trajectory,TRAN,10,30.2072268552778,0.755180671381945,optimal,4.680435692999708,43094,68477,252195
v0,Agis-r1,Agis,trajectory,TRAN,11,33.23240812121275,0.8308102030303187,optimal,5.521624449999763,43094,68477,252195
v0,Agis-r1,Agis,trajectory,TRAN,12,31.914552430842445,0.7978638107710612,optimal,4.066973121000046,43094,68477,252195
