set_id,scenario_id,topology_id,variant,trajectory_method,realization_id,value,ratio,status,runtime_s,variables,rows,nonzeros
v0,Agis-r0,Agis,ground_only,,0,16.881662450066614,0.42204156125166536,optimal,0.23659826701623388,8297,15645,45143
v0,Agis-r0,Agis,ground_only,,1,16.881662450066614,0.42204156125166536,optimal,0.3006672080082353,8297,15645,45143
v0,Agis-r0,Agis,ground_only,,2,16.881662450066614,0.42204156125166536,optimal,0.20860929298214614,8297,15645,45143
v0,Agis-r0,Agis,ground_only,,3,16.881662450066614,0.42204156125166536,optimal,0.22092318898648955,8297,15645,45143
v0,Agis-r0,Agis,ground_only,,4,16.881662450066614,0.42204156125166536,optimal,0.2130628190061543,8297,15645,45143
v0,Agis-r0,Agis,ground_only,,5,16.881662450066614,0.42204156125166536,optimal,0.20727678399998695,8297,15645,45143
v0,Agis-r0,Agis,ground_only,,6,16.881662450066614,0.42204156125166536,optimal,0.21601779002230614,8297,15645,45143
v0,Agis-r0,Agis,ground_only,,7,16.881662450066614,0.42204156125166536,optimal,0.209169142995961,8297,15645,45143
v0,Agis-r0,Agis,ground_only,,8,16.881662450066614,0.42204156125166536,optimal,0.21031922299880534,8297,15645,45143
v0,Agis-r0,Agis,ground_only,,9,16.881662450066614,0.42204156125166536,optimal,0.20485440400079824,8297,15645,45143
v0,Agis-r0,Agis,ground_only,,10,16.881662450066614,0.42204156125166536,optimal,0.1975294439762365,8297,15645,45143
v0,Agis-r0,Agis,ground_only,,11,16.881662450066614,0.42204156125166536,optimal,0.2126692370220553,8297,15645,45143
v0,Agis-r0,Agis,ground_only,,12,16.881662450066614,0.42204156125166536,optimal,0.20445914901210926,8297,15645,45143
v0,Agis-r0,Agis,ground_only,,13,16.881662450066614,0.42204156125166536,optimal,0.20954016598989256,8297,15645,45143
v0,Agis-r0,Agis,ground_only,,14,16.881662450066614,0.42204156125166536,optimal,0.1934316300030332,8297,15645,45143
v0,Agis-r0,Agis,ground_only,,15,16.881662450066614,0.42204156125166536,optimal,0.24337073502829298,8297,15645,45143
v0,Agis-r0,Agis,ground_only,,16,16.881662450066614,0.42204156125166536,optimal,0.20581567200133577,8297,15645,45143
v0,Agis-r0,Agis,ground_only,,17,16.881662450066614,0.42204156125166536,optimal,0.21624281897675246,8297,15645,45143
v0,Agis-r0,Agis,ground_only,,18,16.881662450066614,0.42204156125166536,optimal,0.22850206602015533,8297,15645,45143
v0,Agis-r0,Agis,ground_only,,19,16.881662450066614,0.42204156125166536,optimal,0.21189939699252136,8297,15645,45143
v0,Agis-r0,Agis,ground_only,,20,16.881662450066614,0.42204156125166536,optimal,0.2123212699953001,8297,15645,45143
v0,Agis-r0,Agis,ground_only,,21,16.881662450066614,0.42204156125166536,optimal,0.21284466498764232,8297,15645,45143
v0,Agis-r0,Agis,ground_only,,22,16.881662450066614,0.42204156125166536,optimal,0.21084214898291975,8297,15645,45143
v0,Agis-r0,Agis,ground_only,,23,16.881662450066614,0.42204156125166536,optimal,0.19367582199629396,8297,15645,45143
v0,Agis-r0,Agis,ground_only,,24,16.881662450066614,0.42204156125166536,optimal,0.24785049498314038,8297,15645,45143
v0,Agis-r0,Agis,ground_only,,25,16.881662450066614,0.42204156125166536,optimal,0.19853403000161052,8297,15645,45143
v0,Agis-r0,Agis,ground_only,,26,16.881662450066614,0.42204156125166536,optimal,0.20901772001525387,8297,15645,45143
