set_id,scenario_id,topology_id,method,realization_id,alert_count,timely_count,timely_ratio,source_count,connected_count,conn_ratio,shortfall,planning_runtime_s,evaluation_runtime_s,evaluate_calls
v0,Agis-r0,Agis,P_design1,0,40,22,0.55,15,15,1.0,16.019775906867824,25.438300999987405,0.03967737420074021,2001
v0,Agis-r0,Agis,P_design1,1,40,22,0.55,15,15,1.0,15.559068367459243,25.438300999987405,0.03967737420074021,2001
v0,Agis-r0,Agis,P_design1,2,40,22,0.55,15,15,1.0,15.069094593532123,25.438300999987405,0.03967737420074021,2001
v0,Agis-r0,Agis,P_design1,3,40,22,0.55,15,15,1.0,15.377155899821878,25.438300999987405,0.03967737420074021,2001
v0,Agis-r0,Agis,P_design1,4,40,22,0.55,15,15,1.0,15.212557587263095,25.438300999987405,0.03967737420074021,2001
v0,Agis-r0,Agis,P_design1,5,40,22,0.55,15,15,1.0,16.790413919827138,25.438300999987405,0.03967737420074021,2001
v0,Agis-r0,Agis,P_design1,6,40,22,0.55,15,15,1.0,15.067470136068822,25.438300999987405,0.03967737420074021,2001
v0,Agis-r0,Agis,P_design1,7,40,23,0.575,15,15,1.0,15.399049632296125,25.438300999987405,0.03967737420074021,2001
v0,Agis-r0,Agis,P_design1,8,40,21,0.525,15,15,1.0,16.064824674640196,25.438300999987405,0.03967737420074021,2001
v0,Agis-r0,Agis,P_design1,9,40,21,0.525,15,15,1.0,15.823103952220686,25.438300999987405,0.03967737420074021,2001
v0,Agis-r0,Agis,P_design1,10,40,22,0.55,15,15,1.0,14.67220157534875,25.438300999987405,0.03967737420074021,2001
v0,Agis-r0,Agis,P_design1,11,40,22,0.55,15,15,1.0,16.288742350338666,25.438300999987405,0.03967737420074021,2001
v0,Agis-r0,Agis,P_design1,12,40,21,0.525,15,15,1.0,15.496470923899322,25.438300999987405,0.03967737420074021,2001
v0,Agis-r0,Agis,P_design1,13,40,21,0.525,15,15,1.0,17.284459731838332,25.438300999987405,0.03967737420074021,2001
v0,Agis-r0,Agis,P_design1,14,40,21,0.525,15,15,1.0,16.20926955563838,25.438300999987405,0.03967737420074021,2001
v0,Agis-r0,Agis,P_design1,15,40,22,0.55,15,15,1.0,14.822987315325824,25.438300999987405,0.03967737420074021,2001
v0,Agis-r0,Agis,P_design1,16,40,21,0.525,15,15,1.0,16.005724346941903,25.438300999987405,0.03967737420074021,2001
v0,Agis-r0,Agis,P_design1,17,40,21,0.525,15,15,1.0,16.30703178494433,25.438300999987405,0.03967737420074021,2001
v0,Agis-r0,Agis,P_design1,18,40,22,0.55,15,15,1.0,15.095454866310146,25.438300999987405,0.03967737420074021,2001
v0,Agis-r0,Agis,P_design1,19,40,22,0.55,15,15,1.0,15.951770399827485,25.438300999987405,0.03967737420074021,2001
v0,Agis-r0,Agis,P_design1,20,40,21,0.525,15,15,1.0,16.4798831146218,25.438300999987405,0.03967737420074021,2001
v0,Agis-r0,Agis,P_design1,21,40,22,0.55,15,15,1.0,16.228131318298228,25.438300999987405,0.03967737420074021,2001
v0,Agis-r0,Agis,P_design1,22,40,22,0.55,15,15,1.0,16.114361638123224,25.438300999987405,0.03967737420074021,2001
v0,Agis-r0,Agis,P_design1,23,40,23,0.575,15,15,1.0,15.040947795128519,25.438300999987405,0.03967737420074021,2001
v0,Agis-r0,Agis,P_design1,24,40,23,0.575,15,15,1.0,15.520969685135379,25.438300999987405,0.03967737420074021,2001
v0,Agis-r0,Agis,P_design1,25,40,21,0.525,15,15,1.0,15.950508802020417,25.438300999987405,0.03967737420074021,2001
v0,Agis-r0,Agis,P_design1,26,40,23,0.575,15,15,1.0,16.048351643861928,25.438300999987405,0.03967737420074021,2001
v0,Agis-r0,Agis,P_design1,27,40,23,0.575,15,15,1.0,15.840671486915598,25.438300999987405,0.03967737420074021,2001
v0,Agis-r0,Agis,P_design1,28,40,23,0.575,15,15,1.0,14.708483455276596,25.438300999987405,0.03967737420074021,2001
v0,Agis-r0,Agis,P_design1,29,40,21,0.525,15,15,1.0,16.688785223604746,25.438300999987405,0.03967737420074021,2001
v0,Agis-r0,Agis,P_design10,0,40,18,0.45,15,15,1.0,19.454472838128304,238.0723825879977,0.03325878763377356,2001
v0,Agis-r0,Agis,P_design10,1,40,18,0.45,15,15,1.0,19.408278016411433,238.0723825879977,0.03325878763377356,2001
v0,Agis-r0,Agis,P_design10,2,40,18,0.45,15,15,1.0,19.523204151320396,238.0723825879977,0.03325878763377356,2001
v0,Agis-r0,Agis,P_design10,3,40,18,0.45,15,15,1.0,19.378431199940124,238.0723825879977,0.03325878763377356,2001
v0,Agis-r0,Agis,P_design10,4,40,18,0.45,15,15,1.0,19.760368824044605,238.0723825879977,0.03325878763377356,2001
v0,Agis-r0,Agis,P_design10,5,40,19,0.475,15,15,1.0,19.23009197334247,238.0723825879977,0.03325878763377356,2001
v0,Agis-r0,Agis,P_design10,6,40,18,0.45,15,15,1.0,19.736907592158165,238.0723825879977,0.03325878763377356,2001
v0,Agis-r0,Agis,P_design10,7,40,19,0.475,15,15,1.0,18.819932450636383,238.0723825879977,0.03325878763377356,2001
v0,Agis-r0,Agis,P_design10,8,40,19,0.475,15,15,1.0,18.965751181206493,238.0723825879977,0.03325878763377356,2001
v0,Agis-r0,Agis,P_design10,9,40,19,0.475,15,15,1.0,19.203846698389132,238.0723825879977,0.03325878763377356,2001
v0,Agis-r0,Agis,P_design10,10,40,18,0.45,15,15,1.0,19.18978470926689,238.0723825879977,0.03325878763377356,2001
v0,Agis-r0,Agis,P_design10,11,40,17,0.425,15,15,1.0,20.200253943635833,238.0723825879977,0.03325878763377356,2001
v0,Agis-r0,Agis,P_design10,12,40,19,0.475,15,15,1.0,18.929921148986924,238.0723825879977,0.03325878763377356,2001
v0,Agis-r0,Agis,P_design10,13,40,18,0.45,15,15,1.0,19.718447458286168,238.0723825879977,0.03325878763377356,2001
v0,Agis-r0,Agis,P_design10,14,40,19,0.475,15,15,1.0,19.058250795153842,238.0723825879977,0.03325878763377356,2001
v0,Agis-r0,Agis,P_design10,15,40,18,0.45,15,15,1.0,19.434929406955906,238.0723825879977,0.03325878763377356,2001
v0,Agis-r0,Agis,P_design10,16,40,18,0.45,15,15,1.0,19.1196621124924,238.0723825879977,0.03325878763377356,2001
v0,Agis-r0,Agis,P_design10,17,40,18,0.45,15,15,1.0,19.52277071098458,238.0723825879977,0.03325878763377356,2001
v0,Agis-r0,Agis,P_design10,18,40,19,0.475,15,15,1.0,19.4746868444001,238.0723825879977,0.03325878763377356,2001
v0,Agis-r0,Agis,P_design10,19,40,18,0.45,15,15,1.0,19.63863797623413,238.0723825879977,0.03325878763377356,2001
v0,Agis-r0,Agis,P_design10,20,40,19,0.475,15,15,1.0,18.676144635041258,238.0723825879977,0.03325878763377356,2001
