set_id,scenario_id,topology_id,variant,trajectory_method,realization_id,value,ratio,status,runtime_s,variables,rows,nonzeros
rescuenet,Agis-r0,Agis,ground_only,,0,17.408595175501432,0.4352148793875358,optimal,0.2698683259986865,7486,15518,40849
rescuenet,Agis-r0,Agis,ground_only,,1,17.408595175501432,0.4352148793875358,optimal,0.32629868799995165,7486,15518,40849
rescuenet,Agis-r0,Agis,ground_only,,2,17.408595175501432,0.4352148793875358,optimal,0.3148580889992445,7486,15518,40849
rescuenet,Agis-r0,Agis,ground_only,,3,17.408595175501432,0.4352148793875358,optimal,0.25850225999965915,7486,15518,40849
rescuenet,Agis-r0,Agis,ground_only,,4,17.408595175501432,0.4352148793875358,optimal,0.31145174599987513,7486,15518,40849
rescuenet,Agis-r0,Agis,ground_only,,5,17.408595175501432,0.4352148793875358,optimal,0.27463625200107344,7486,15518,40849
rescuenet,Agis-r0,Agis,ground_only,,6,17.408595175501432,0.4352148793875358,optimal,0.2903701729992463,7486,15518,40849
rescuenet,Agis-r0,Agis,ground_only,,7,17.408595175501432,0.4352148793875358,optimal,0.21167124200110266,7486,15518,40849
rescuenet,Agis-r0,Agis,ground_only,,8,17.408595175501432,0.4352148793875358,optimal,0.2119097699996928,7486,15518,40849
rescuenet,Agis-r0,Agis,ground_only,,9,17.408595175501432,0.4352148793875358,optimal,0.24781806499959202,7486,15518,40849
rescuenet,Agis-r0,Agis,ground_only,,10,17.408595175501432,0.4352148793875358,optimal,0.2581041150006058,7486,15518,40849
rescuenet,Agis-r0,Agis,ground_only,,11,17.408595175501432,0.4352148793875358,optimal,0.25186795799891115,7486,15518,40849
rescuenet,Agis-r0,Agis,ground_only,,12,17.408595175501432,0.4352148793875358,optimal,0.2222544989999733,7486,15518,40849
rescuenet,Agis-r0,Agis,ground_only,,13,17.408595175501432,0.4352148793875358,optimal,0.25947958100005053,7486,15518,40849
rescuenet,Agis-r0,Agis,ground_only,,14,17.408595175501432,0.4352148793875358,optimal,0.22916456200073299,7486,15518,40849
rescuenet,Agis-r0,Agis,ground_only,,15,17.408595175501432,0.4352148793875358,optimal,0.23493132699877606,7486,15518,40849
rescuenet,Agis-r0,Agis,ground_only,,16,17.408595175501432,0.4352148793875358,optimal,0.2574582550005289,7486,15518,40849
rescuenet,Agis-r0,Agis,ground_only,,17,17.408595175501432,0.4352148793875358,optimal,0.2458243710007082,7486,15518,40849
rescuenet,Agis-r0,Agis,ground_only,,18,17.408595175501432,0.4352148793875358,optimal,0.27524826399894664,7486,15518,40849
rescuenet,Agis-r0,Agis,ground_only,,19,17.408595175501432,0.4352148793875358,optimal,0.2999827280000318,7486,15518,40849
rescuenet,Agis-r0,Agis,ground_only,,20,17.408595175501432,0.4352148793875358,optimal,0.25852981400021235,7486,15518,40849
rescuenet,Agis-r0,Agis,ground_only,,21,17.408595175501432,0.4352148793875358,optimal,0.2634599179982615,7486,15518,40849
rescuenet,Agis-r0,Agis,ground_only,,22,17.408595175501432,0.4352148793875358,optimal,0.2544893400008732,7486,15518,40849
rescuenet,Agis-r0,Agis,ground_only,,23,17.408595175501432,0.4352148793875358,optimal,0.27616597400083265,7486,15518,40849
rescuenet,Agis-r0,Agis,ground_only,,24,17.408595175501432,0.4352148793875358,optimal,0.2698671699999977,7486,15518,40849
rescuenet,Agis-r0,Agis,ground_only,,25,17.408595175501432,0.4352148793875358,optimal,0.25130784300017694,7486,15518,40849
rescuenet,Agis-r0,Agis,ground_only,,26,17.408595175501432,0.4352148793875358,optimal,0.26137664199995925,7486,15518,40849
rescuenet,Agis-r0,Agis,ground_only,,27,17.408595175501432,0.4352148793875358,optimal,0.26274409700090473,7486,15518,40849
rescuenet,Agis-r0,Agis,ground_only,,28,17.408595175501432,0.4352148793875358,optimal,0.3020396440006152,7486,15518,40849
rescuenet,Agis-r0,Agis,ground_only,,29,17.408595175501432,0.4352148793875358,optimal,0.2432272740006738,7486,15518,40849
rescuenet,Agis-r0,Agis,trajectory,B1,0,23.86658096386579,0.5966645240966447,optimal,1.7396555590003118,32829,61157,214625
rescuenet,Agis-r0,Agis,trajectory,B1,1,22.193676494643444,0.5548419123660862,optimal,1.9097069300005387,32829,61157,214625
rescuenet,Agis-r0,Agis,trajectory,B1,2,23.231654360093163,0.580791359002329,optimal,2.0908270880008786,32829,61157,214625
rescuenet,Agis-r0,Agis,trajectory,B1,3,23.521429298287728,0.5880357324571932,optimal,1.8211880560011195,32829,61157,214625
rescuenet,Agis-r0,Agis,trajectory,B1,4,23.098044061365805,0.5774511015341451,optimal,2.077800286000638,32829,61157,214625
rescuenet,Agis-r0,Agis,trajectory,B1,5,23.902544285138962,0.597563607128474,optimal,2.0270605309997336,32829,61157,214625
rescuenet,Agis-r0,Agis,trajectory,B1,6,22.887122831227888,0.5721780707806972,optimal,2.1168289550005284,32829,61157,214625
rescuenet,Agis-r0,Agis,trajectory,B1,7,23.738014936855947,0.5934503734213987,optimal,1.7498297319998528,32829,61157,214625
rescuenet,Agis-r0,Agis,trajectory,B1,8,22.3496811281966,0.558742028204915,optimal,1.8453463760015438,32829,61157,214625
rescuenet,Agis-r0,Agis,trajectory,B1,9,23.36531787994558,0.5841329469986395,optimal,1.592466644000524,32829,61157,214625
