set_id,scenario_id,topology_id,method,realization_id,alert_count,timely_count,timely_ratio,source_count,connected_count,conn_ratio,shortfall,planning_runtime_s,evaluation_runtime_s,evaluate_calls
rescuenet,Garr200112-r2,Garr200112,B2,26,40,16,0.4,63,63,1.0,20.097816614304815,262.8984734910009,0.05702705120008129,2001
rescuenet,Garr200112-r2,Garr200112,B2,27,40,17,0.425,63,63,1.0,18.660854178687817,262.8984734910009,0.05702705120008129,2001
rescuenet,Garr200112-r2,Garr200112,B2,28,40,17,0.425,63,63,1.0,17.471941128717337,262.8984734910009,0.05702705120008129,2001
rescuenet,Garr200112-r2,Garr200112,B2,29,40,16,0.4,63,63,1.0,19.23746070192076,262.8984734910009,0.05702705120008129,2001
rescuenet,Garr200112-r2,Garr200112,P,0,40,18,0.45,63,63,1.0,17.255493462906514,193.11255861800237,0.06154912953340196,2001
rescuenet,Garr200112-r2,Garr200112,P,1,40,20,0.5,63,63,1.0,16.93462764158346,193.11255861800237,0.06154912953340196,2001
rescuenet,Garr200112-r2,Garr200112,P,2,40,18,0.45,63,63,1.0,17.78107858321484,193.11255861800237,0.06154912953340196,2001
rescuenet,Garr200112-r2,Garr200112,P,3,40,14,0.35,63,63,1.0,20.844764898232636,193.11255861800237,0.06154912953340196,2001
rescuenet,Garr200112-r2,Garr200112,P,4,40,21,0.525,63,63,1.0,15.946699251652662,193.11255861800237,0.06154912953340196,2001
rescuenet,Garr200112-r2,Garr200112,P,5,40,18,0.45,63,63,1.0,17.403791187345934,193.11255861800237,0.06154912953340196,2001
rescuenet,Garr200112-r2,Garr200112,P,6,40,15,0.375,63,63,1.0,19.212488192782597,193.11255861800237,0.06154912953340196,2001
rescuenet,Garr200112-r2,Garr200112,P,7,40,20,0.5,63,63,1.0,16.276931163966825,193.11255861800237,0.06154912953340196,2001
rescuenet,Garr200112-r2,Garr200112,P,8,40,15,0.375,63,63,1.0,19.301718767401898,193.11255861800237,0.06154912953340196,2001
rescuenet,Garr200112-r2,Garr200112,P,9,40,15,0.375,63,63,1.0,19.805853836366374,193.11255861800237,0.06154912953340196,2001
rescuenet,Garr200112-r2,Garr200112,P,10,40,16,0.4,63,63,1.0,19.52692449470896,193.11255861800237,0.06154912953340196,2001
rescuenet,Garr200112-r2,Garr200112,P,11,40,20,0.5,63,63,1.0,16.44586784274663,193.11255861800237,0.06154912953340196,2001
rescuenet,Garr200112-r2,Garr200112,P,12,40,15,0.375,63,63,1.0,21.242205979886393,193.11255861800237,0.06154912953340196,2001
rescuenet,Garr200112-r2,Garr200112,P,13,40,16,0.4,63,63,1.0,19.15269140556938,193.11255861800237,0.06154912953340196,2001
rescuenet,Garr200112-r2,Garr200112,P,14,40,15,0.375,63,63,1.0,20.21815361146401,193.11255861800237,0.06154912953340196,2001
rescuenet,Garr200112-r2,Garr200112,P,15,40,17,0.425,63,63,1.0,18.695935859225514,193.11255861800237,0.06154912953340196,2001
rescuenet,Garr200112-r2,Garr200112,P,16,40,20,0.5,63,63,1.0,16.89108317982053,193.11255861800237,0.06154912953340196,2001
rescuenet,Garr200112-r2,Garr200112,P,17,40,18,0.45,63,63,1.0,19.225122086803783,193.11255861800237,0.06154912953340196,2001
rescuenet,Garr200112-r2,Garr200112,P,18,40,20,0.5,63,63,1.0,16.874635623704304,193.11255861800237,0.06154912953340196,2001
rescuenet,Garr200112-r2,Garr200112,P,19,40,20,0.5,63,63,1.0,15.816414299719693,193.11255861800237,0.06154912953340196,2001
rescuenet,Garr200112-r2,Garr200112,P,20,40,20,0.5,63,63,1.0,17.463289208269362,193.11255861800237,0.06154912953340196,2001
rescuenet,Garr200112-r2,Garr200112,P,21,40,15,0.375,63,63,1.0,18.525681440282128,193.11255861800237,0.06154912953340196,2001
rescuenet,Garr200112-r2,Garr200112,P,22,40,17,0.425,63,63,1.0,18.584774538256244,193.11255861800237,0.06154912953340196,2001
rescuenet,Garr200112-r2,Garr200112,P,23,40,18,0.45,63,63,1.0,19.478451020226455,193.11255861800237,0.06154912953340196,2001
rescuenet,Garr200112-r2,Garr200112,P,24,40,18,0.45,63,63,1.0,17.53664942631153,193.11255861800237,0.06154912953340196,2001
rescuenet,Garr200112-r2,Garr200112,P,25,40,17,0.425,63,63,1.0,18.9564060403164,193.11255861800237,0.06154912953340196,2001
rescuenet,Garr200112-r2,Garr200112,P,26,40,16,0.4,63,63,1.0,20.087674701093896,193.11255861800237,0.06154912953340196,2001
rescuenet,Garr200112-r2,Garr200112,P,27,40,17,0.425,63,63,1.0,18.674616010684378,193.11255861800237,0.06154912953340196,2001
rescuenet,Garr200112-r2,Garr200112,P,28,40,17,0.425,63,63,1.0,17.575161324427302,193.11255861800237,0.06154912953340196,2001
rescuenet,Garr200112-r2,Garr200112,P,29,40,16,0.4,63,63,1.0,19.238689418959826,193.11255861800237,0.06154912953340196,2001
rescuenet,Garr200112-r2,Garr200112,TRAN,0,40,20,0.5,63,63,1.0,17.075529990710685,419.79739328300275,0.055480841466608886,1
rescuenet,Garr200112-r2,Garr200112,TRAN,1,40,20,0.5,63,63,1.0,19.007445798688266,419.79739328300275,0.055480841466608886,1
rescuenet,Garr200112-r2,Garr200112,TRAN,2,40,21,0.525,63,63,1.0,16.918443594653176,419.79739328300275,0.055480841466608886,1
rescuenet,Garr200112-r2,Garr200112,TRAN,3,40,20,0.5,63,63,1.0,17.213267112403937,419.79739328300275,0.055480841466608886,1
rescuenet,Garr200112-r2,Garr200112,TRAN,4,40,19,0.475,63,63,1.0,17.81526645827624,419.79739328300275,0.055480841466608886,1
rescuenet,Garr200112-r2,Garr200112,TRAN,5,40,21,0.525,63,63,1.0,17.32659511830434,419.79739328300275,0.055480841466608886,1
rescuenet,Garr200112-r2,Garr200112,TRAN,6,40,21,0.525,63,63,1.0,17.32699043630797,419.79739328300275,0.055480841466608886,1
rescuenet,Garr200112-r2,Garr200112,TRAN,7,40,22,0.55,63,63,1.0,17.07403134136381,419.79739328300275,0.055480841466608886,1
rescuenet,Garr200112-r2,Garr200112,TRAN,8,40,20,0.5,63,63,1.0,17.16449724025051,419.79739328300275,0.055480841466608886,1
rescuenet,Garr200112-r2,Garr200112,TRAN,9,40,21,0.525,63,63,1.0,17.857969147910474,419.79739328300275,0.055480841466608886,1
