set_id,method,scenario_count,timely_ratio_mean,timely_ratio_ci_low,timely_ratio_ci_high,conn_ratio_mean,bound_ratio_mean,gap_mean,gap_undefined_count,shortfall_mean,planning_runtime_s_mean,evaluation_runtime_s_per_realization_mean,bound_runtime_s_mean,union_bound_ratio_mean,union_gap_mean,evaluate_calls_mean
rescuenet,B0,30,0.3125,0.235,0.39333333333333337,0.37619047619047613,0.36012287410941546,0.1421099759695864,0,25.97400852716585,0.00012284143340366427,0.04249961316333712,0.3209394633110969,0.7164379421799044,0.5822961458573869,1.0
rescuenet,B1,30,0.3953888888888889,0.3134993055555555,0.4746958333333333,1.0,0.5591423274296934,0.32351336595944175,0,23.129780276094603,0.1513150891335196,0.044265992593334684,2.9343462681244477,0.7164379421799044,0.4641210110727675,1.0
rescuenet,B2,30,0.4574722222222222,0.3630527777777778,0.545586111111111,0.9995767195767196,0.6059640919234952,0.2709538129966979,0,18.695855715609458,207.38553330260007,0.07044086719333184,2.926859631635608,0.7164379421799044,0.37908207285994666,1912.8333333333333
rescuenet,P,30,0.4565,0.3640527777777779,0.5422229166666666,0.9994356261022929,0.6068316633203761,0.2728235367075173,0,18.718708288500913,218.73239692296642,0.0654740278611098,2.919763807293354,0.7164379421799044,0.3799012975764465,1943.6666666666667
rescuenet,TRAN,30,0.4501666666666667,0.38097152777777776,0.5229166666666666,0.9999294532627866,0.7098157334715043,0.37271443734501486,0,19.996696593956425,377.1382389235672,0.06698175068888505,2.7768248779688416,0.7164379421799044,0.3771757761870717,1.0
