set_id,method,scenario_count,timely_ratio_mean,timely_ratio_ci_low,timely_ratio_ci_high,conn_ratio_mean,bound_ratio_mean,gap_mean,gap_undefined_count,shortfall_mean,planning_runtime_s_mean,evaluation_runtime_s_per_realization_mean,bound_runtime_s_mean,union_bound_ratio_mean,union_gap_mean,evaluate_calls_mean
v0,B1,6,0.4611111111111111,0.22124999999999997,0.6654166666666667,1.0,0.6068111307160231,0.28973414314951923,0,20.57890796230056,0.15821987433203807,0.0293773608777782,2.3515035675441647,0.700682944921969,0.38332706720405535,1.0
v0,B2,6,0.5445833333333333,0.30041666666666667,0.7620833333333333,1.0,0.6662539880470163,0.22496706682451065,0,15.660628744397236,454.2844580308326,0.0436984314723102,2.1083583895827664,0.700682944921969,0.2643470283151469,2001.0
v0,B3,6,0.3958333333333333,0.16166666666666665,0.6508333333333334,0.9996296296296295,0.6845805962799116,0.4661330361686204,0,20.09322630507553,518.635485358997,0.05012907036669074,2.074754967488196,0.700682944921969,0.47855045239602184,2001.0
v0,P,6,0.5418055555555555,0.30041666666666667,0.7570833333333332,1.0,0.6668605264998805,0.22962574246740586,0,15.756571973272335,456.40557527482935,0.04688839136668119,2.166814821572512,0.700682944921969,0.26830252218525363,2001.0
