set_id,scenario_id,topology_id,method,realization_id,alert_count,timely_count,timely_ratio,source_count,connected_count,conn_ratio,shortfall,planning_runtime_s,evaluation_runtime_s,evaluate_calls
sens-alerts20,Agis-r0,Agis,B2,11,20,10,0.5,15,15,1.0,9.693264206234954,75.11525893298676,0.026972198633787532,1612
sens-alerts20,Agis-r0,Agis,B2,12,20,9,0.45,15,15,1.0,9.759203697393648,75.11525893298676,0.026972198633787532,1612
sens-alerts20,Agis-r0,Agis,B2,13,20,9,0.45,15,15,1.0,9.879061003367319,75.11525893298676,0.026972198633787532,1612
sens-alerts20,Agis-r0,Agis,B2,14,20,9,0.45,15,15,1.0,9.725833669862867,75.11525893298676,0.026972198633787532,1612
sens-alerts20,Agis-r0,Agis,B2,15,20,10,0.5,15,15,1.0,9.183784834016468,75.11525893298676,0.026972198633787532,1612
sens-alerts20,Agis-r0,Agis,B2,16,20,11,0.55,15,15,1.0,8.864143103782398,75.11525893298676,0.026972198633787532,1612
sens-alerts20,Agis-r0,Agis,B2,17,20,10,0.5,15,15,1.0,8.985911199250447,75.11525893298676,0.026972198633787532,1612
sens-alerts20,Agis-r0,Agis,B2,18,20,10,0.5,15,15,1.0,9.264140792028963,75.11525893298676,0.026972198633787532,1612
sens-alerts20,Agis-r0,Agis,B2,19,20,8,0.4,15,15,1.0,9.660973425313106,75.11525893298676,0.026972198633787532,1612
sens-alerts20,Agis-r0,Agis,B2,20,20,10,0.5,15,15,1.0,9.505997835474673,75.11525893298676,0.026972198633787532,1612
sens-alerts20,Agis-r0,Agis,B2,21,20,10,0.5,15,15,1.0,8.766947190059446,75.11525893298676,0.026972198633787532,1612
sens-alerts20,Agis-r0,Agis,B2,22,20,10,0.5,15,15,1.0,8.885947900975241,75.11525893298676,0.026972198633787532,1612
sens-alerts20,Agis-r0,Agis,B2,23,20,10,0.5,15,15,1.0,9.040421647404465,75.11525893298676,0.026972198633787532,1612
sens-alerts20,Agis-r0,Agis,B2,24,20,11,0.55,15,15,1.0,8.84357544020557,75.11525893298676,0.026972198633787532,1612
sens-alerts20,Agis-r0,Agis,B2,25,20,10,0.5,15,15,1.0,9.6808713988665,75.11525893298676,0.026972198633787532,1612
sens-alerts20,Agis-r0,Agis,B2,26,20,10,0.5,15,15,1.0,9.27038499503851,75.11525893298676,0.026972198633787532,1612
sens-alerts20,Agis-r0,Agis,B2,27,20,10,0.5,15,15,1.0,8.893547742221925,75.11525893298676,0.026972198633787532,1612
sens-alerts20,Agis-r0,Agis,B2,28,20,10,0.5,15,15,1.0,9.332793280595878,75.11525893298676,0.026972198633787532,1612
sens-alerts20,Agis-r0,Agis,B2,29,20,9,0.45,15,15,1.0,9.79282081537284,75.11525893298676,0.026972198633787532,1612
sens-alerts20,Agis-r0,Agis,P,0,20,10,0.5,15,15,1.0,9.414585839387335,96.84642035901197,0.02687906909947439,1876
sens-alerts20,Agis-r0,Agis,P,1,20,10,0.5,15,15,1.0,9.19903402770699,96.84642035901197,0.02687906909947439,1876
sens-alerts20,Agis-r0,Agis,P,2,20,11,0.55,15,15,1.0,8.708862772389677,96.84642035901197,0.02687906909947439,1876
sens-alerts20,Agis-r0,Agis,P,3,20,9,0.45,15,15,1.0,9.610435447297732,96.84642035901197,0.02687906909947439,1876
sens-alerts20,Agis-r0,Agis,P,4,20,10,0.5,15,15,1.0,9.536009005950667,96.84642035901197,0.02687906909947439,1876
sens-alerts20,Agis-r0,Agis,P,5,20,9,0.45,15,15,1.0,10.694130274544447,96.84642035901197,0.02687906909947439,1876
sens-alerts20,Agis-r0,Agis,P,6,20,9,0.45,15,15,1.0,9.310426805335327,96.84642035901197,0.02687906909947439,1876
sens-alerts20,Agis-r0,Agis,P,7,20,10,0.5,15,15,1.0,9.308084381954481,96.84642035901197,0.02687906909947439,1876
sens-alerts20,Agis-r0,Agis,P,8,20,10,0.5,15,15,1.0,9.062360772083935,96.84642035901197,0.02687906909947439,1876
sens-alerts20,Agis-r0,Agis,P,9,20,10,0.5,15,15,1.0,9.724825290325416,96.84642035901197,0.02687906909947439,1876
